"","x"
"26104",1.53
"26105",2.29
"26106",1.02
"26107",2.01
"26108",2.24
"26109",1.27
"26110",1.51
"26111",2.01
"26112",2.2
"26113",1.7
"26114",1.36
"26115",2.07
"26116",2
"26117",2.06
"26118",2.01
"26119",2.54
"26120",1.75
"26121",1.54
"26122",2.01
"26123",2.01
"26124",2.25
"26125",2.04
"26126",1.52
"26127",2.04
"26128",2.28
"26129",1.54
"26130",2.75
"26131",2.14
"26132",1.51
"26133",1.51
"26134",2.2
"26135",1.55
"26136",1.61
"26137",1.61
"26138",2.26
"26139",2.47
"26140",2.3
"26141",1.51
"26142",1.5
"26143",1.54
"26144",2
"26145",2.05
"26146",2
"26147",2
"26148",2
"26149",2.13
"26150",1.64
"26151",1.78
"26152",1.59
"26153",1.11
"26154",2.18
"26155",1.53
"26156",2.01
"26157",1.92
"26158",2.1
"26159",2.01
"26160",2.07
"26161",1.5
"26162",2
"26163",2
"26164",2.11
"26165",1.52
"26166",2.06
"26167",1.21
"26168",2.02
"26169",2.14
"26170",1.53
"26171",1.53
"26172",1.5
"26173",2.19
"26174",2
"26175",2.1
"26176",1.55
"26177",1.51
"26178",2.24
"26179",2.06
"26180",2.01
"26181",1.52
"26182",2.01
"26183",2.01
"26184",2.01
"26185",1.51
"26186",2.11
"26187",1.51
"26188",1.3
"26189",2
"26190",2
"26191",2.04
"26192",1.75
"26193",2.14
"26194",2.01
"26195",2.01
"26196",2.01
"26197",2.01
"26198",1.7
"26199",1.02
"26200",1.58
"26201",1.51
"26202",2.22
"26203",1.5
"26204",1.5
"26205",1.5
"26206",2.01
"26207",2.09
"26208",1.53
"26209",1.89
"26210",1.5
"26211",1.78
"26212",1.59
"26213",2.26
"26214",2.02
"26215",1.56
"26216",1.56
"26217",2.15
"26218",2.1
"26219",2.04
"26220",2.01
"26221",2.01
"26222",1.53
"26223",2.01
"26224",2.18
"26225",2.12
"26226",1.52
"26227",1.52
"26228",2.04
"26229",2.01
"26230",2
"26231",2.1
"26232",2.08
"26233",1.55
"26234",1.7
"26235",1.42
"26236",2.02
"26237",1.71
"26238",1.04
"26239",2.01
"26240",2.01
"26241",2.01
"26242",2.03
"26243",2.18
"26244",1.2
"26245",1.51
"26246",2.03
"26247",2.06
"26248",2
"26249",2.02
"26250",2.08
"26251",1.63
"26252",2.05
"26253",2.18
"26254",2.01
"26255",2
"26256",1.5
"26257",2.27
"26258",2.16
"26259",2.06
"26260",2.03
"26261",2.13
"26262",1.58
"26263",2.01
"26264",2.01
"26265",2.01
"26266",2.01
"26267",2.24
"26268",1.68
"26269",2
"26270",2.46
"26271",2.48
"26272",2.15
"26273",2.07
"26274",1.7
"26275",2.11
"26276",2.17
"26277",1.52
"26278",2.04
"26279",2
"26280",2.02
"26281",2.11
"26282",1.19
"26283",2.14
"26284",2.01
"26285",2.01
"26286",2.09
"26287",1.51
"26288",2.52
"26289",2.27
"26290",2.02
"26291",2.02
"26292",1.5
"26293",1.52
"26294",1.52
"26295",1.52
"26296",1.52
"26297",1.55
"26298",1.7
"26299",1.7
"26300",2.19
"26301",1.72
"26302",1.55
"26303",1.32
"26304",1.82
"26305",1.7
"26306",1.7
"26307",2.06
"26308",1.76
"26309",1.28
"26310",2.02
"26311",2.03
"26312",1.06
"26313",2.02
"26314",2.34
"26315",2.1
"26316",2.01
"26317",1.52
"26318",1.61
"26319",1.51
"26320",1.59
"26321",2.4
"26322",2.21
"26323",2.03
"26324",2.03
"26325",2.1
"26326",1.71
"26327",2
"26328",2.01
"26329",2.01
"26330",2.05
"26331",2
"26332",2
"26333",1.63
"26334",2.01
"26335",2.01
"26336",1.73
"26337",1.59
"26338",1.55
"26339",2.07
"26340",1.74
"26341",0.32
"26342",0.32
"26343",0.32
"26344",0.32
"26345",0.32
"26346",0.32
"26347",0.32
"26348",0.32
"26349",0.32
"26350",0.32
"26351",0.32
"26352",0.32
"26353",0.32
"26354",0.32
"26355",0.32
"26356",0.32
"26357",0.32
"26358",0.32
"26359",0.32
"26360",0.32
"26361",0.32
"26362",0.32
"26363",0.32
"26364",0.32
"26365",0.32
"26366",0.32
"26367",0.32
"26368",0.32
"26369",0.32
"26370",0.32
"26371",1.5
"26372",2.02
"26373",2.18
"26374",2.02
"26375",1.5
"26376",2
"26377",1.5
"26378",2
"26379",2.24
"26380",2.05
"26381",2
"26382",2.08
"26383",2.04
"26384",1.3
"26385",2.02
"26386",1.23
"26387",1.55
"26388",2.01
"26389",2.01
"26390",1.69
"26391",2.05
"26392",2
"26393",2.2
"26394",2.03
"26395",2.19
"26396",2.01
"26397",2.14
"26398",2.14
"26399",2.01
"26400",2.39
"26401",2.01
"26402",2.01
"26403",2.01
"26404",2.01
"26405",2.4
"26406",1.52
"26407",2
"26408",1
"26409",2.01
"26410",2.03
"26411",2.14
"26412",2.5
"26413",1.7
"26414",2.06
"26415",2.01
"26416",2.01
"26417",1.7
"26418",1.7
"26419",1.7
"26420",2.02
"26421",1.72
"26422",1.72
"26423",2.21
"26424",2.05
"26425",2.06
"26426",2.01
"26427",2.01
"26428",1.5
"26429",1.52
"26430",1.52
"26431",2
"26432",3.4
"26433",2.01
"26434",1.55
"26435",1.38
"26436",2.21
"26437",2.06
"26438",2.02
"26439",2.01
"26440",2.01
"26441",1.54
"26442",2
"26443",2
"26444",2
"26445",4
"26446",2.02
"26447",2.02
"26448",2.5
"26449",1.55
"26450",1.53
"26451",2.3
"26452",2.07
"26453",1.74
"26454",1.5
"26455",2.07
"26456",2.53
"26457",1.5
"26458",2.02
"26459",2.01
"26460",2.25
"26461",2.01
"26462",2.02
"26463",2.37
"26464",1.5
"26465",2.23
"26466",2
"26467",2.17
"26468",3.01
"26469",2.28
"26470",2.03
"26471",1.5
"26472",1.53
"26473",1.56
"26474",1.52
"26475",2.37
"26476",2.3
"26477",2.13
"26478",2
"26479",2
"26480",2.01
"26481",1.6
"26482",2
"26483",1.75
"26484",1
"26485",2.03
"26486",2.24
"26487",2.16
"26488",1.54
"26489",2.01
"26490",1.7
"26491",2.01
"26492",1.01
"26493",1.51
"26494",2
"26495",2.24
"26496",2.06
"26497",2.31
"26498",1.52
"26499",1.52
"26500",2.01
"26501",2.1
"26502",1.62
"26503",1.5
"26504",1.7
"26505",2.38
"26506",2.02
"26507",1.51
"26508",1.2
"26509",1.73
"26510",1.55
"26511",2.01
"26512",2.15
"26513",2.19
"26514",2.05
"26515",2.01
"26516",2.01
"26517",2.12
"26518",1.74
"26519",1.54
"26520",1.5
"26521",2.43
"26522",1.98
"26523",1.5
"26524",2.28
"26525",2.02
"26526",2.3
"26527",1.62
"26528",1.52
"26529",2.28
"26530",2.11
"26531",2.07
"26532",2.2
"26533",2.02
"26534",2.02
"26535",3.67
"26536",2.58
"26537",2.42
"26538",2.42
"26539",2.42
"26540",2
"26541",2.09
"26542",1.6
"26543",1.53
"26544",1.75
"26545",1.74
"26546",2.03
"26547",2.01
"26548",2.01
"26549",1.87
"26550",1.01
"26551",2.06
"26552",2.05
"26553",2.32
"26554",2.66
"26555",2.66
"26556",2.2
"26557",1.6
"26558",1.7
"26559",1.63
"26560",2.26
"26561",2.26
"26562",2.01
"26563",1.23
"26564",1.73
"26565",1.2
"26566",2.02
"26567",2.04
"26568",2
"26569",2.38
"26570",2.4
"26571",1.51
"26572",2.51
"26573",2.03
"26574",2
"26575",1.74
"26576",2.01
"26577",2.01
"26578",2.01
"26579",2.02
"26580",2
"26581",1.66
"26582",2.09
"26583",2.05
"26584",1.64
"26585",2.24
"26586",1.6
"26587",2.01
"26588",2.01
"26589",2.4
"26590",2.03
"26591",2.03
"26592",1.53
"26593",2.65
"26594",1.74
"26595",1.74
"26596",1.54
"26597",2.04
"26598",2.01
"26599",2.04
"26600",2.02
"26601",2.3
"26602",2.11
"26603",2.07
"26604",1.6
"26605",2.35
"26606",1.8
"26607",1.52
"26608",2.54
"26609",2.54
"26610",2.1
"26611",2.05
"26612",1.62
"26613",2.11
"26614",1.5
"26615",1.8
"26616",2.02
"26617",2.28
"26618",1.51
"26619",2.07
"26620",2
"26621",2.01
"26622",1.71
"26623",2.02
"26624",2.04
"26625",2.14
"26626",2.03
"26627",2.07
"26628",2.11
"26629",2.19
"26630",2.02
"26631",2.22
"26632",2.16
"26633",1.51
"26634",2.11
"26635",1.09
"26636",1.5
"26637",2
"26638",1.5
"26639",2.01
"26640",2.03
"26641",2.04
"26642",2.03
"26643",2
"26644",2.04
"26645",2.51
"26646",2.18
"26647",2.18
"26648",2.05
"26649",2.06
"26650",2
"26651",2.03
"26652",2.05
"26653",2.28
"26654",1.53
"26655",2
"26656",2.13
"26657",2
"26658",2.59
"26659",2.12
"26660",2.46
"26661",1
"26662",2.17
"26663",2.1
"26664",2.1
"26665",2.03
"26666",2
"26667",1.52
"26668",1.52
"26669",2.01
"26670",2.01
"26671",0.23
"26672",0.26
"26673",0.26
"26674",0.25
"26675",0.34
"26676",0.3
"26677",0.27
"26678",0.29
"26679",0.26
"26680",0.28
"26681",0.3
"26682",0.3
"26683",0.32
"26684",0.33
"26685",0.33
"26686",0.32
"26687",0.32
"26688",0.28
"26689",0.23
"26690",0.28
"26691",0.28
"26692",0.28
"26693",0.28
"26694",0.28
"26695",0.27
"26696",0.31
"26697",0.31
"26698",0.31
"26699",0.29
"26700",0.35
"26701",0.32
"26702",0.32
"26703",0.32
"26704",0.32
"26705",0.32
"26706",0.32
"26707",0.32
"26708",0.32
"26709",0.32
"26710",0.32
"26711",0.32
"26712",0.32
"26713",0.32
"26714",0.32
"26715",0.32
"26716",0.32
"26717",0.32
"26718",0.32
"26719",0.32
"26720",0.32
"26721",0.32
"26722",0.32
"26723",0.32
"26724",0.32
"26725",0.32
"26726",0.32
"26727",0.32
"26728",0.32
"26729",0.32
"26730",0.32
"26731",2.03
"26732",2.05
"26733",2.1
"26734",1.62
"26735",2.06
"26736",2.11
"26737",1.8
"26738",1.51
"26739",1.52
"26740",1.51
"26741",1.7
"26742",2.2
"26743",2.47
"26744",2.44
"26745",3.01
"26746",2
"26747",2
"26748",1.41
"26749",1.6
"26750",2.22
"26751",1.51
"26752",2.24
"26753",2.21
"26754",1.5
"26755",2.02
"26756",2.01
"26757",2.28
"26758",2.02
"26759",1.57
"26760",2.25
"26761",1.71
"26762",2
"26763",2.01
"26764",2.01
"26765",1.69
"26766",2.06
"26767",2.45
"26768",2.28
"26769",2.02
"26770",1.59
"26771",1.53
"26772",2.06
"26773",2.05
"26774",1.51
"26775",2.04
"26776",2.07
"26777",1.71
"26778",2.01
"26779",2.01
"26780",2.01
"26781",2.01
"26782",2.06
"26783",1.52
"26784",1.52
"26785",2.1
"26786",2.1
"26787",2.03
"26788",1.75
"26789",1.52
"26790",2.05
"26791",2.03
"26792",1.67
"26793",2.38
"26794",2
"26795",2
"26796",2
"26797",2.24
"26798",2.21
"26799",2.02
"26800",1.51
"26801",1.52
"26802",2.01
"26803",1.8
"26804",2.39
"26805",2.4
"26806",1.51
"26807",2.22
"26808",2.18
"26809",2.03
"26810",2
"26811",2
"26812",2.01
"26813",2.09
"26814",2.09
"26815",2.02
"26816",2.36
"26817",2.02
"26818",2.24
"26819",2.53
"26820",2.48
"26821",1.51
"26822",1.51
"26823",2.17
"26824",2.51
"26825",2.04
"26826",2.04
"26827",2.14
"26828",2.11
"26829",2.01
"26830",2.01
"26831",2.01
"26832",2.01
"26833",2.01
"26834",2.01
"26835",2.01
"26836",2.01
"26837",1.54
"26838",2.01
"26839",2.01
"26840",2.03
"26841",1.54
"26842",1.51
"26843",2.04
"26844",2.07
"26845",2.01
"26846",2.01
"26847",2.13
"26848",2.01
"26849",2.01
"26850",2.01
"26851",2.01
"26852",2.01
"26853",2.01
"26854",1.52
"26855",1.52
"26856",1.71
"26857",2.1
"26858",1.75
"26859",1.5
"26860",1.75
"26861",1.52
"26862",2.03
"26863",1.69
"26864",2.02
"26865",2.37
"26866",1.62
"26867",2.39
"26868",2.03
"26869",1.5
"26870",2.05
"26871",2.4
"26872",2.04
"26873",2.31
"26874",1.75
"26875",2.21
"26876",2.23
"26877",1.73
"26878",1.4
"26879",2.01
"26880",1.71
"26881",1.71
"26882",2.05
"26883",2.48
"26884",1.25
"26885",2.09
"26886",2.42
"26887",2.51
"26888",2.18
"26889",2.08
"26890",2.06
"26891",2.02
"26892",2.04
"26893",2
"26894",2.04
"26895",2.18
"26896",1.76
"26897",2.01
"26898",2.01
"26899",1.54
"26900",2.05
"26901",2.03
"26902",2.03
"26903",2.03
"26904",2.01
"26905",2.26
"26906",2.14
"26907",2.01
"26908",2.01
"26909",2.63
"26910",2.49
"26911",1.52
"26912",1.54
"26913",2.01
"26914",2.02
"26915",2.13
"26916",2.53
"26917",2.37
"26918",1.93
"26919",2.04
"26920",2.02
"26921",2.03
"26922",1.5
"26923",2.28
"26924",1.7
"26925",2.5
"26926",2.01
"26927",2.01
"26928",2.07
"26929",1.73
"26930",1.73
"26931",2.06
"26932",2.28
"26933",3
"26934",3
"26935",1.73
"26936",2.02
"26937",1.68
"26938",2.41
"26939",1.5
"26940",2.12
"26941",2.27
"26942",2.2
"26943",2.31
"26944",2.09
"26945",2.01
"26946",2.01
"26947",2.05
"26948",1.71
"26949",2.26
"26950",2.06
"26951",2.01
"26952",2.19
"26953",1.75
"26954",2.07
"26955",2.01
"26956",2.01
"26957",2.6
"26958",1.67
"26959",2.5
"26960",2.04
"26961",1.54
"26962",1.75
"26963",2.14
"26964",2.4
"26965",1.71
"26966",1.07
"26967",2.13
"26968",2.07
"26969",1.71
"26970",2.04
"26971",1.6
"26972",2.27
"26973",2.09
"26974",1.71
"26975",2.32
"26976",1.53
"26977",2.01
"26978",2.31
"26979",2.15
"26980",2.15
"26981",2.05
"26982",2.12
"26983",2.01
"26984",2.01
"26985",2.01
"26986",2.01
"26987",1.7
"26988",2.13
"26989",1.61
"26990",2.01
"26991",2.01
"26992",2.05
"26993",2
"26994",2
"26995",2.07
"26996",2.01
"26997",1.93
"26998",2.02
"26999",1.02
"27000",2.53
"27001",1.56
"27002",1.51
"27003",1.7
"27004",2.09
"27005",2.01
"27006",2.57
"27007",2.01
"27008",2.22
"27009",1.72
"27010",2.01
"27011",2.14
"27012",2
"27013",2.05
"27014",2.02
"27015",2.25
"27016",1.5
"27017",2.71
"27018",2.27
"27019",2.22
"27020",1.5
"27021",2.02
"27022",2.09
"27023",2.22
"27024",2.51
"27025",2.74
"27026",2.02
"27027",2.42
"27028",2.42
"27029",1.75
"27030",2
"27031",0.32
"27032",0.32
"27033",0.32
"27034",0.32
"27035",0.32
"27036",0.32
"27037",0.32
"27038",0.32
"27039",0.32
"27040",0.32
"27041",0.32
"27042",0.32
"27043",0.32
"27044",0.32
"27045",0.32
"27046",0.32
"27047",0.32
"27048",0.32
"27049",0.32
"27050",0.27
"27051",0.42
"27052",0.33
"27053",0.31
"27054",0.35
"27055",0.35
"27056",0.28
"27057",0.28
"27058",0.28
"27059",0.41
"27060",0.32
"27061",1.57
"27062",1.5
"27063",2.01
"27064",2.01
"27065",2.03
"27066",2.74
"27067",2.56
"27068",2.01
"27069",1.75
"27070",1.21
"27071",2.3
"27072",2.14
"27073",1.67
"27074",2.01
"27075",1.71
"27076",1.51
"27077",1.5
"27078",1.6
"27079",1.71
"27080",1.71
"27081",2.6
"27082",2.61
"27083",2.14
"27084",2.05
"27085",1.41
"27086",2.31
"27087",1.7
"27088",2.15
"27089",2.01
"27090",2.15
"27091",1.53
"27092",2.17
"27093",2.01
"27094",1.7
"27095",2.52
"27096",2.25
"27097",2.01
"27098",2.01
"27099",2.05
"27100",1.54
"27101",2.01
"27102",2.02
"27103",2
"27104",2.1
"27105",2.12
"27106",1.61
"27107",2.08
"27108",2.42
"27109",2.02
"27110",2.16
"27111",2.02
"27112",2.02
"27113",2.2
"27114",1.86
"27115",1.8
"27116",2
"27117",1.5
"27118",2.05
"27119",2.35
"27120",2.35
"27121",2.05
"27122",2.03
"27123",2.26
"27124",2.16
"27125",2.01
"27126",2.04
"27127",1.51
"27128",2.04
"27129",1.7
"27130",2.04
"27131",4.13
"27132",1.58
"27133",1.7
"27134",2.01
"27135",1.69
"27136",2.54
"27137",1.75
"27138",2.01
"27139",1.67
"27140",1.21
"27141",1.93
"27142",2.02
"27143",1.79
"27144",1.6
"27145",1.7
"27146",2.01
"27147",2.39
"27148",1.59
"27149",1.95
"27150",1.97
"27151",2.04
"27152",2.17
"27153",2.01
"27154",2.02
"27155",1.59
"27156",2.03
"27157",1.69
"27158",2.01
"27159",2.01
"27160",2.01
"27161",2.01
"27162",2.5
"27163",2
"27164",2.64
"27165",2.05
"27166",1.61
"27167",2.14
"27168",2.01
"27169",1.65
"27170",2.01
"27171",2.19
"27172",2.01
"27173",2
"27174",1.55
"27175",1.76
"27176",2
"27177",2.48
"27178",1.5
"27179",2.31
"27180",2.51
"27181",1.56
"27182",2.01
"27183",2.2
"27184",2.08
"27185",2.08
"27186",2.44
"27187",2.18
"27188",2.01
"27189",2.18
"27190",2.01
"27191",1.7
"27192",2.02
"27193",1.7
"27194",2.01
"27195",1.31
"27196",2.01
"27197",1.14
"27198",2.33
"27199",1.91
"27200",2.14
"27201",2.01
"27202",1.51
"27203",2.32
"27204",2.05
"27205",2.52
"27206",2.01
"27207",2.21
"27208",2.02
"27209",2.02
"27210",2.36
"27211",2
"27212",1.97
"27213",2.29
"27214",1.45
"27215",1.57
"27216",1.59
"27217",1.89
"27218",2.19
"27219",2.01
"27220",1.65
"27221",2.36
"27222",2.01
"27223",2
"27224",2.02
"27225",2.02
"27226",2.14
"27227",1.03
"27228",2.53
"27229",2.01
"27230",1.71
"27231",1.7
"27232",1.7
"27233",1.38
"27234",2
"27235",1.64
"27236",1.72
"27237",2.1
"27238",2
"27239",2.48
"27240",2.52
"27241",2.01
"27242",1.74
"27243",2.07
"27244",2.08
"27245",2.2
"27246",2.05
"27247",2.39
"27248",1.51
"27249",2.06
"27250",2.02
"27251",1.52
"27252",1.7
"27253",1.34
"27254",2.29
"27255",1.5
"27256",2.02
"27257",2.28
"27258",2.14
"27259",2
"27260",2.01
"27261",2.32
"27262",1.71
"27263",2.01
"27264",2.01
"27265",1.51
"27266",2.52
"27267",2.02
"27268",2.12
"27269",2
"27270",2.11
"27271",1.99
"27272",2.21
"27273",2.31
"27274",2
"27275",1.52
"27276",2
"27277",1.65
"27278",2.12
"27279",2
"27280",2.14
"27281",2.01
"27282",2.17
"27283",2.01
"27284",2.03
"27285",2.56
"27286",2.01
"27287",2.01
"27288",2
"27289",2
"27290",2
"27291",2
"27292",2
"27293",2
"27294",1.87
"27295",1.72
"27296",1.71
"27297",2.16
"27298",1.55
"27299",2.05
"27300",2.08
"27301",2.21
"27302",2.01
"27303",2.72
"27304",1.69
"27305",2.03
"27306",2.01
"27307",2.09
"27308",2.17
"27309",2.05
"27310",2.11
"27311",2.16
"27312",1.63
"27313",2.02
"27314",2.01
"27315",2.36
"27316",2
"27317",2.1
"27318",2.01
"27319",2.09
"27320",2.18
"27321",2.01
"27322",2.01
"27323",2.01
"27324",2.01
"27325",2.43
"27326",2.03
"27327",2
"27328",2.11
"27329",2
"27330",2.01
"27331",2.02
"27332",2.02
"27333",1.76
"27334",2
"27335",2.32
"27336",2.16
"27337",2.28
"27338",1.7
"27339",2.01
"27340",2.02
"27341",2.48
"27342",2.07
"27343",1.58
"27344",2.2
"27345",2
"27346",2
"27347",1.74
"27348",1.74
"27349",2.2
"27350",1.07
"27351",2.08
"27352",2.01
"27353",2.39
"27354",2.41
"27355",2.57
"27356",2
"27357",1.29
"27358",2.16
"27359",2.02
"27360",1.51
"27361",0.41
"27362",0.34
"27363",0.34
"27364",0.28
"27365",0.28
"27366",0.28
"27367",0.28
"27368",0.28
"27369",0.28
"27370",0.28
"27371",0.28
"27372",0.31
"27373",0.34
"27374",0.32
"27375",0.32
"27376",0.29
"27377",0.29
"27378",0.35
"27379",0.35
"27380",0.35
"27381",0.35
"27382",0.41
"27383",0.41
"27384",0.41
"27385",0.41
"27386",0.41
"27387",0.41
"27388",0.41
"27389",0.41
"27390",0.41
"27391",2.02
"27392",1.54
"27393",2.04
"27394",2.04
"27395",2
"27396",2.4
"27397",2.39
"27398",2.05
"27399",2.03
"27400",2.01
"27401",2.08
"27402",2.01
"27403",2.05
"27404",2.24
"27405",1.93
"27406",2.54
"27407",2.09
"27408",2.35
"27409",2.16
"27410",2.09
"27411",2.18
"27412",2.06
"27413",2.25
"27414",1.76
"27415",2.05
"27416",5.01
"27417",2.51
"27418",2
"27419",2.04
"27420",2.03
"27421",2.32
"27422",2.32
"27423",2.01
"27424",2.01
"27425",2.26
"27426",2.51
"27427",2.16
"27428",2.11
"27429",2.25
"27430",2.25
"27431",2.51
"27432",2.01
"27433",2.02
"27434",2.28
"27435",1.7
"27436",1.58
"27437",2.2
"27438",2.21
"27439",2
"27440",2.04
"27441",2.19
"27442",2.29
"27443",2
"27444",2.11
"27445",2.01
"27446",2.01
"27447",2.01
"27448",2.02
"27449",2.32
"27450",2.51
"27451",1.51
"27452",2.04
"27453",1.7
"27454",1.7
"27455",2.3
"27456",1.14
"27457",2.45
"27458",1.07
"27459",2.03
"27460",2.04
"27461",2.04
"27462",2.02
"27463",2.12
"27464",2.33
"27465",2.03
"27466",2.12
"27467",2.1
"27468",2.08
"27469",2.14
"27470",2.04
"27471",2.08
"27472",1.78
"27473",2.21
"27474",2.08
"27475",2.03
"27476",2.03
"27477",2.23
"27478",2.01
"27479",2.05
"27480",2.04
"27481",1.5
"27482",2.12
"27483",2.03
"27484",2.2
"27485",2
"27486",2.01
"27487",1.7
"27488",1.76
"27489",1.63
"27490",2.52
"27491",2.05
"27492",2.01
"27493",2
"27494",2.01
"27495",2.01
"27496",1.55
"27497",2.3
"27498",2.07
"27499",2.05
"27500",2.2
"27501",2.07
"27502",2.01
"27503",2.02
"27504",2.02
"27505",1.73
"27506",2.09
"27507",2.04
"27508",1.09
"27509",2.19
"27510",2.02
"27511",2.02
"27512",2.02
"27513",2.02
"27514",2.3
"27515",3.01
"27516",3.01
"27517",3.01
"27518",3.01
"27519",3.01
"27520",1.7
"27521",2.01
"27522",2.52
"27523",2.53
"27524",2.51
"27525",2.03
"27526",2.01
"27527",2.02
"27528",2.13
"27529",2.21
"27530",1.7
"27531",1.07
"27532",2.08
"27533",1.62
"27534",2.03
"27535",2.14
"27536",2.06
"27537",1.54
"27538",2.01
"27539",2.01
"27540",2.02
"27541",2.24
"27542",2.3
"27543",1.93
"27544",2.51
"27545",2.03
"27546",2.1
"27547",2.05
"27548",1.61
"27549",2.02
"27550",2.02
"27551",2.5
"27552",2.49
"27553",2.01
"27554",2.16
"27555",1.7
"27556",2.27
"27557",2.07
"27558",1.83
"27559",2.07
"27560",2.22
"27561",2.2
"27562",2.6
"27563",2.06
"27564",2.32
"27565",2
"27566",2
"27567",2.4
"27568",2.01
"27569",2
"27570",1.73
"27571",2.09
"27572",2.01
"27573",2.01
"27574",2.02
"27575",2.01
"27576",1.7
"27577",2.08
"27578",2.11
"27579",1.54
"27580",1.79
"27581",1.6
"27582",2.03
"27583",2.26
"27584",2.29
"27585",2
"27586",1.79
"27587",2.44
"27588",1.74
"27589",1.7
"27590",1.72
"27591",2.22
"27592",1.33
"27593",2.06
"27594",2
"27595",2
"27596",2.13
"27597",2.09
"27598",1.7
"27599",2.5
"27600",2.08
"27601",2.03
"27602",2.1
"27603",2.16
"27604",2.04
"27605",2.15
"27606",2.09
"27607",2.01
"27608",2.19
"27609",2.03
"27610",2.1
"27611",2.16
"27612",2.21
"27613",2.57
"27614",2.02
"27615",2.07
"27616",2
"27617",2.66
"27618",2.01
"27619",2.01
"27620",2.03
"27621",2.32
"27622",2.37
"27623",2.09
"27624",2
"27625",2.38
"27626",2
"27627",1.83
"27628",2.14
"27629",2.14
"27630",2.22
"27631",4.5
"27632",2.32
"27633",2.03
"27634",2.4
"27635",2.4
"27636",1.04
"27637",1.5
"27638",1.72
"27639",3.04
"27640",2.38
"27641",2.09
"27642",2.01
"27643",2.01
"27644",2.02
"27645",1.6
"27646",2.01
"27647",2.01
"27648",2.11
"27649",2.03
"27650",3.01
"27651",2.29
"27652",1.7
"27653",1.71
"27654",2
"27655",2.01
"27656",2.07
"27657",1.49
"27658",2.42
"27659",2.01
"27660",2.03
"27661",2.01
"27662",2.09
"27663",2.1
"27664",2.29
"27665",2.12
"27666",2.05
"27667",2.04
"27668",2.01
"27669",2.02
"27670",2.16
"27671",2.03
"27672",1.42
"27673",2.67
"27674",1.5
"27675",2.43
"27676",2.48
"27677",2.19
"27678",1.28
"27679",2.02
"27680",3.51
"27681",2.01
"27682",2.22
"27683",2.07
"27684",2
"27685",3.01
"27686",3.01
"27687",2.18
"27688",1.7
"27689",1.51
"27690",1.72
"27691",0.38
"27692",0.41
"27693",0.41
"27694",0.41
"27695",0.41
"27696",0.4
"27697",0.41
"27698",0.41
"27699",0.4
"27700",0.32
"27701",0.32
"27702",0.26
"27703",0.26
"27704",0.39
"27705",0.36
"27706",0.36
"27707",0.36
"27708",0.36
"27709",0.32
"27710",0.32
"27711",0.32
"27712",0.36
"27713",0.36
"27714",0.36
"27715",0.36
"27716",0.36
"27717",0.36
"27718",0.32
"27719",0.32
"27720",0.32
"27721",2.02
"27722",1.94
"27723",2.01
"27724",2.01
"27725",2.01
"27726",2.01
"27727",2.36
"27728",2.61
"27729",2.03
"27730",2
"27731",2.08
"27732",2.55
"27733",1.71
"27734",1.51
"27735",2.06
"27736",1.6
"27737",2.03
"27738",2.05
"27739",2.05
"27740",2.8
"27741",1.71
"27742",2.15
"27743",2.04
"27744",2
"27745",2.29
"27746",2
"27747",2.07
"27748",1.51
"27749",2
"27750",2.29
"27751",0.32
"27752",0.32
"27753",0.32
"27754",0.32
"27755",0.32
"27756",0.32
"27757",0.32
"27758",0.32
"27759",0.32
"27760",0.32
"27761",0.32
"27762",0.32
"27763",0.32
"27764",0.32
"27765",0.32
"27766",0.32
"27767",0.32
"27768",0.32
"27769",0.32
"27770",0.32
"27771",0.32
"27772",0.32
"27773",0.32
"27774",0.32
"27775",0.32
"27776",0.32
"27777",0.32
"27778",0.32
"27779",0.32
"27780",0.32
"27781",0.32
"27782",0.32
"27783",0.3
"27784",0.32
"27785",0.44
"27786",0.41
"27787",0.37
"27788",0.37
"27789",0.37
"27790",0.37
"27791",0.37
"27792",0.37
"27793",0.37
"27794",0.37
"27795",0.37
"27796",0.37
"27797",0.37
"27798",0.37
"27799",0.37
"27800",0.37
"27801",0.37
"27802",0.37
"27803",0.37
"27804",0.37
"27805",0.35
"27806",0.3
"27807",0.3
"27808",0.23
"27809",0.3
"27810",0.3
"27811",0.3
"27812",0.28
"27813",0.28
"27814",0.28
"27815",0.28
"27816",0.28
"27817",0.34
"27818",0.34
"27819",0.34
"27820",0.34
"27821",0.34
"27822",0.34
"27823",0.34
"27824",0.34
"27825",0.34
"27826",0.34
"27827",0.39
"27828",0.39
"27829",0.39
"27830",0.38
"27831",0.31
"27832",0.31
"27833",0.31
"27834",0.31
"27835",0.41
"27836",0.31
"27837",0.39
"27838",0.36
"27839",0.4
"27840",0.39
"27841",0.31
"27842",0.31
"27843",0.31
"27844",0.31
"27845",0.31
"27846",0.31
"27847",0.3
"27848",0.3
"27849",0.33
"27850",0.31
"27851",0.34
"27852",0.31
"27853",0.31
"27854",0.3
"27855",0.31
"27856",0.3
"27857",0.3
"27858",0.32
"27859",0.3
"27860",0.3
"27861",0.33
"27862",0.31
"27863",0.31
"27864",0.31
"27865",0.32
"27866",0.3
"27867",0.3
"27868",0.38
"27869",0.42
"27870",0.38
"27871",0.42
"27872",0.42
"27873",0.42
"27874",0.42
"27875",0.3
"27876",0.44
"27877",0.4
"27878",0.41
